ID,상품명,바코드,입수,납품가,원코드,위치정보
91601001,쥐노런본드-10,8806382132429 ,100,880 ,8809010518008 ,1
60306028,도루코터치3휴대용면도기 4p,8801038560052 ,24,1911 ,8801038560052 ,1
11428004,홈키파수성에어졸 500ml,8809004770566 ,30,5170 ,8809004770566 ,1
30745007,나이스데이 샤워타월,8801252080343 ,1,2167 ,8801252080343 ,1
51515002,은박냄비(90u)*5입*50봉,8808035011044 ,50,2288 ,8808035011044 ,1
399004,겸용야채칼,8804982350311 ,1,1034 ,8804982350311 ,1
7407010,살림왕 알뜰한 부직포 행주 10매,8809104186069 ,48,2662 ,8809104186069 ,1
2212022,청결 다회용사발 3호 650ml,8804348003370 ,60,3641 ,8804348003370 ,1
51515006,대한웰빙은박접시 23cm 10p,8808035010443 ,50,1804 ,8808035010443 ,1
90599246,OPP투명테이프 24*25 2절(테이펙스),8801222710133 ,50,1067 ,8801222710133 ,1
60720001,무공해세탁비누(4입),8809013481026 ,18,3520 ,8809013481026 ,1
91599168,C32 파프리카,0 ,6000,76 ,0 ,1
91599244,반관 야채봉투 240*380,8802051300625 ,1,84 ,0 ,1
51889031,쎄라손 미용장갑(중),8809013613113 ,1000,517 ,8809013613113 ,1
29901004,통이쑤시게 중,8809004104187 ,10,540 ,8809004104187 ,1
51899023,노다지장갑,8806346502350 ,1,480 ,8809017540330 ,1
91199013,아이스팩 (완) 기성 15*20,8807506885016 ,1,440 ,8809035027349 ,1
61099047,손소독제 500ml(사니젠겔),8809247200264 ,20,3960 ,8809456985686 ,1
75499091,화롯불 파스형 핫팩,8809335670092 ,1,594 ,8809335670092 ,1
11428023,홈키파뉴엘비(R1),8809004774175 ,30,3125 ,8809004774175 ,1
63031083,리스테린 쿨민트 750ml,8801008700129 ,12,6558 ,8801008700129 ,1
51515003,대한웰빙은박접시 10cm 10p,8808035010344 ,1,517 ,8808035010344 ,1
31101006,전기테이프,8809086540187 ,20,400 ,8802248101295 ,1
1301001,김발,8809004102718 ,10,803 ,8809004102718 ,1
21200016,칼라집과도,8809037040216 ,1,1620 ,8809008031038 ,1
52345002,호일15*25*20,2100000074341 ,30,3564 ,8801252052265 ,1
51515007,대한웰빙은박도시락(간이용)10입 20*15,8808035010566 ,1,2882 ,8808035010566 ,1
51914008,나무젓가락(비닐) 250p[애런],8809042096208 ,15,4851 ,8809042096208 ,1
61370002,발수코팅 에탄올워셔액 1.8L,8809692163558 ,12,2574 ,8809692163558 ,1
2212028,청결 다회용접시8호,8804348003035 ,60,2365 ,8804348003035 ,1
31101001,OPP테이프(50*40) 인쇄,2100000797189 ,50,880 ,8809004108383 ,1
51245008,크린백25*35*300(티슈형),8809243331085 ,12,6072 ,8801252023302 ,1
15844002,원형변기솔세트[가원],8802183201524 ,1,3500 ,8802183201524 ,1
51889010,후디스 표백돗트(실지압땡땡이) 장갑,8809013613151 ,1,451 ,8809013613151 ,1
93249930,지혈대(노랑고무줄),8809217769821 ,100,154 ,0 ,1
91599178,태방 203-2 복숭아2입,0 ,500,197 ,0 ,1
91799127,KF94 BMT(대형) 블랙마스크,2100001150761 ,1,250 ,8809768090450 ,1
91599052,태방 401-3 사과3구,0 ,300,286 ,0 ,1
50498004,더좋은부탄 부탄가스 250G*4입,8802214084607 ,1,5416 ,8802214084607 ,1
31399005,포장끈중(1200)SR,8806346502565 ,10,2260 ,0 ,1
90999040,종이쇼핑백(무지),8803035631278 ,400,120 ,0 ,1
51889032,쎄라손 미용장갑(소),8809013613120 ,1000,517 ,8809013613120 ,1
50645011,크린랩30*100,8809233014967 ,20,8118 ,8801252015512 ,1
50147002,가스렌지 슬림 ST-303,8809018690157 ,6,23760 ,8809018690157 ,1
10139023,바이오킵스 직사각2호,8801775715029 ,24,2178 ,8801775715029 ,1
27499005,이불타래실,8402839881508 ,1,1250 ,8802829900941 ,1
91399023,야채봉투PE40*60,8806346501995 ,1300,88 ,8806346501995 ,1
90999028,배추봉투(63*84)100장,2100000072613 ,1,9400 ,0 ,1
61499002,슈퍼크린타올,8802327000068 ,1,8740 ,8802327000068 ,1
1101002,그릇카바 50-20,8809035020661 ,20,1870 ,8809004104088 ,1
52099001,커피필터(#2C),8807711000006 ,1,1320 ,8807711000006 ,1
65101014,에너자이저BP8F5AA,8809215050273 ,1,10670 ,8888021203561 ,1
50645013,크린랩30*50,8809243331023 ,30,4796 ,8801252015413 ,1
7207034,울스텐수세미 2매,8809104181064 ,1,1210 ,8809104181064 ,1
65125001,스위스밀리터리건전지 AA 4+1,8809318002537 ,1,2464 ,8809318002537 ,1
52209003,연꽃향(소원향) 1입,8801235202564 ,1,528 ,8801235202564 ,1
35370008,일신 멀티탭 3구T형,8809037142736 ,30,3385 ,8809037142736 ,1
20642001,쓰레받이 일반형[가원],8802183201418 ,1,1950 ,8802183201418 ,1
92414002,나이스 스트로우 40p,8809042094228 ,180,627 ,8809042094228 ,1
51899070,매니큐어장갑(M),2100000629220 ,1,880 ,8808367040026 ,1
5166115,태방 403-6 방울600g,0 ,500,174 ,0 ,1
91599022,신선야채(소) C-35,8809150607952 ,5000,100 ,0 ,1
10139053,바이오킵스 직사각51호,8801775715067 ,12,6072 ,8801775715067 ,1
51899069,매니큐어장갑(L),2100000629220 ,1,880 ,8808367040019 ,1
91599065,포장용기 403-5L (방울 500g),0 ,1,172 ,0 ,1
51345009,식구 크린장갑 200매,8801252700524 ,20,2871 ,8801252700524 ,1
31110715,유니랩 위생장갑 100매(50매+50매 기획),8801222002078 ,30,1530 ,8801222002078 ,1
88043813,쿡앤락 간편용기 700ml*5P,8804381012162 ,18,4158 ,8804381012162 ,1
20544008,사각변기솔[가원],8802183201456 ,1,2100 ,8802183201456 ,1
20178024,3M 물걸레 청소포 더블액션 대형 20매,8806080046387 ,1,8800 ,8806080046387 ,1
91599041,태방 포도1.6kg (101-1.6k),8806367803122 ,120,550 ,0 ,1
91599105,TIP-401-2 (배1입),8804340981171 ,600,211 ,0 ,1
91599035,배 3구 DA-904A,8802431822242 ,300,419 ,8802431822242 ,1
91599175,태방 201-8 자두 800g,0 ,400,253 ,0 ,1
91599198,태방-305-6s(연시6입),0 ,600,186 ,0 ,1
91599195,포장용기 KMD-501,0 ,400,186 ,0 ,1
51699232,팬캡p-180,8806363213444 ,1200,72 ,8806363213444 ,1
51209005,롯데위생팩(대)알뜰 30*40*100,8806382127449 ,30,1898 ,8801235220476 ,1
65101003,에너자이저맥스AAA(2입),8809243331238 ,1,2622 ,8888021200904 ,1
51799035,하얀손 니트릴 슬림장갑 50매_소,8809018356084 ,40,6080 ,8809018356084 ,1
28001002,해피존산적꽂이(중5),8809064176971 ,30,1260 ,8809064176971 ,1
90514002,청소마법사5 2p[금천실버],8803190001688 ,1,1250 ,8803190001688 ,1
51245009,크린백17*25*300(티슈형),8806382110441 ,16,3806 ,8801252023319 ,1
399002,웰빙감자칼,8804982355705 ,1,924 ,8804982355705 ,1
50499037,터보라이타,2100001093402 ,50,550 ,8809184000514 ,1
27601001,분무기 305,8809064179279 ,180,2400 ,8809064179279 ,1
29999001,단면이쑤시게,8802185100023 ,10,880 ,8802185100023 ,1
52209004,선향향(1입),8803687200044 ,200,985 ,8803687200044 ,1
51698007,포장용기(SB400)토마토,8809178163164 ,500,236 ,8809178163164 ,1
91799077,바른마스크 일회용 10매,8809153985613 ,20,2398 ,8809623680505 ,1
2212027,청결 다회용접시7호,8804348003028 ,60,2233 ,8804348003028 ,1
91399111,야채봉투PP25*40,0 ,2200,43 ,0 ,1
51746001,명진 황토숯 특대 고무장갑,8802739465219 ,100,2101 ,8802739465219 ,1
90999059,쇼핑백 왕대 (흑) 80매,8809021533779 ,14,5950 ,8809021533779 ,1
88043811,쿡앤락 퀵밥 500ml*5P,8804381012148 ,18,3487 ,8804381012148 ,1
7224017,삼중양면수세미 MD-100BD[3M]_NH,8806080009368 ,110,1460 ,8806080009368 ,1
51799018,기모고무장갑(크린랩),8809215057258 ,1,1705 ,8801252046875 ,1
28299014,진공필름35*45,8809178163553 ,1500,195 ,8809178163553 ,1
31110710,유니위생장갑 200매,8801222213023 ,20,3200 ,8801222213023 ,1
51674009,일회용위생포크 10p(신우),8809011280881 ,100,451 ,8809011280881 ,1
36502002,번개표_안정기내장형전구 20W 주광색,8804656124330 ,1,4675 ,8804656124330 ,1
92299004,베이킹파우다150G,2100000274864 ,80,950 ,8801964554040 ,1
30501007,해피존왕집게 6P-140,8809064170511 ,20,1400 ,8809064170511 ,1
51060002,선향특왕대(2입) [선향],8803687110985 ,30,3647 ,8803687110985 ,1
20544012,핸디솔[가원],8802183201739 ,1,2300 ,8802183201739 ,1
65125002,스위스밀리터리건전지 AAA 4+1,8809318002834 ,1,2464 ,8809318002834 ,1
52309009,롯데호일16*300*30,8801235200126 ,30,4477 ,8801235200126 ,1
60306085,PACE6 휴대용면도기SX-A100-1P,8801038116266 ,1,1760 ,8801038116266 ,1
91799095,애트머스케어마스크(블랙KF94),2100001150761 ,50,250 ,8809990221004 ,1
31101011,오공난연성 알루미늄 테이프 50mm*5M,8804987519607 ,18,1440 ,8804987519607 ,1
25499006,캉가루화인슈 검정(고체구두약),8801285111106 ,1,1780 ,8801285111106 ,1
51345008,크린장갑400매,8809233203286 ,10,10803 ,8801252042433 ,1
90999067,쇼핑백 소 (흑) 100매,8809021533793 ,50,1614 ,8809021533793 ,1
20544001,세척솔[가원],8802183201470 ,1,1830 ,8802183201470 ,1
15844001,원형변기솔[가원],8802183201517 ,1,2300 ,8802183201517 ,1
28399042,소쿠리(대),8809035027509 ,1,2500 ,8809035027509 ,1
50499039,알프스가스(450G),8809251130564 ,12,4026 ,8801551104023 ,1
91599032,아오리사과 F-14,8801237568163 ,2000,208 ,8801237568163 ,1
91599126,포장용기 DA-313,0 ,400,192 ,0 ,1
28299173,스티커 호주산원형 호주청정우 CC-01,0 ,1,25 ,0 ,1
51698027,포리마 52호,8806346502527 ,1000,31 ,8806346502527 ,1
91599015,웰빙참외F23/SPP,8809491882728 ,2000,109 ,8809203720423 ,1
52101008,390ml 투명컵(25입) PET,8806382146754 ,40,2310 ,8806382146754 ,1
88043814,쿡앤락 간편용기 900ml*5P,8804381012179 ,18,4455 ,8804381012179 ,1
50499023,하이슈퍼토치,8809018699198 ,50,3740 ,8809018699198 ,1
51409011,롯데지퍼백(소)알뜰 18*20*20,8809014274009 ,50,1348 ,8801235220681 ,1
92499924,행사기념품,8809215059023 ,1,7300 ,8809215059023 ,1
65101005,에너자이저맥스C2,8809233015636 ,108,4270 ,8888021200133 ,1
90599010,막걸리잔 小,8809174870332 ,1,1760 ,8809403570576 ,1
30707001,이태리등밀이타올 1매[인산],8809104180883 ,80,2343 ,8809104180883 ,1
60707065,키친솝베이킹소다주방세제 1.2L,8801173602990 ,10,2730 ,8801173602990 ,1
36299016,남영 형광전구20w 주광,8809215058040 ,1,2200 ,8802983225898 ,1
91599104,TIP-401,8809215058279 ,750,159 ,0 ,1
51060001,연꽃1호(6입) [선향],8803687110992 ,30,3647 ,8803687110992 ,1
30745005,샤워타올샤워볼,8801252080350 ,80,1298 ,8801252080350 ,1
92499102,샘플,2100010509673 ,1,550000 ,0 ,1
51409012,롯데지퍼백(대)알뜰 25*30*20,8809243331030 ,1,2156 ,8801235220766 ,1
92399002,빙초산 180ML,8809018272520 ,40,2090 ,8801964554026 ,1
29299002,크린이지(리필),8806382125308 ,1,3100 ,8809075790012 ,1
16601001,삼선슬리퍼,2100001110727 ,40,2420 ,8806362500149 ,1
65125003,스위스밀리터리건전지 AA 10PL,8809318002551 ,1,3657 ,8809318002551 ,1
40312302,초걍력 폼양면 테이프24mm*2.5m,8804987519560 ,12,2392 ,8804987519560 ,1
7224003,컬러스펀지수세미 Basic 3입 [3M],8806080000556 ,200,900 ,8806080000556 ,1
701001,대흥건지기(A형) 특대,8804982351349 ,1,2596 ,8804982351349 ,1
2209001,칼라컵(6.5),8801235240238 ,60,1617 ,8801235240238 ,1
88043812,쿡앤락 간편용기 500ml*5P,8804381012155 ,18,4026 ,8804381012155 ,1
91599162,TIP-403 (배3구),0 ,220,442 ,0 ,1
65101018,에너자이저BP8F5AAA,8809215050242 ,1,10670 ,8888021203578 ,1
7445005,칼라면행주,8801252060147 ,100,4004 ,8801252060147 ,1
10539051,코멕스고무장갑오른쪽(중),8801775510365 ,200,1012 ,8801775510365 ,1
65125005,스위스밀리터리건전지 AA2PL,8809318002513 ,10,1312 ,8809318002513 ,1
11628046,홈키파 무색소 모기향30매,8809004774045 ,8,4389 ,8809004774045 ,1
50499025,썬터치 토네이도가스렌지_520D,8809018699594 ,6,37950 ,8809018699594 ,1
31113007,OPP투명테이프18*25*3절(테이팩스),8801222710126 ,40,1133 ,8801222710126 ,1
7224004,제로스크래치 스폰지수세미 1입 [3M],8806080000884 ,50,1390 ,8806080000884 ,1
50101004,가스렌지(300),8809018692212 ,6,17160 ,8809018692212 ,1
90599363,크루진 불고기가위,8809329756924 ,1,3300 ,8809329756924 ,1
10139024,바이오킵스 직사각4호,8801775715043 ,24,3520 ,8801775715043 ,1
91399008,야채봉투PP15*30,8809035029077 ,1,20 ,8809035029077 ,1
7205013,NET 항균망사(사각)수세미,8801230101503 ,240,1860 ,8801230101503 ,1
30112316,다용도 접착제/classic/30ml,8804987518600 ,12,1360 ,8804987518600 ,1
80699010,다슬기수경,8806363214311 ,50,2230 ,8806363214311 ,1
7799003,그로잉싱싱채칼,8806382120822 ,1,2640 ,8803890050474 ,1
35370004,일신 멀티탭 3구5m,8809037140961 ,20,14090 ,8809037140961 ,1
65728050,홈키파  제로 에어졸 500ml,8809401606994 ,30,6006 ,8809401606994 ,1
20178023,3M 물걸레 청소포 더블액션 표준형 20매,8806080046363 ,1,7550 ,8806080046363 ,1
91599129,포장용기 DA-1500,0 ,300,327 ,0 ,1
40106010,(주)도루코산업 카타기A1(A1),8801038130019 ,1,780 ,8801038130019 ,1
52309008,롯데호일16*250*30,8801235200119 ,30,3762 ,8801235200119 ,1
65101004,에너자이저맥스AAA(4입),8809215050266 ,1,4822 ,8888021200911 ,1
29224003,대형테이프클리너 리필2입 [3M],8806410000393 ,8,6600 ,8806410000393 ,1
27601002,분무기 462,8806382126374 ,140,2563 ,8806382126374 ,1
10139040,바이오킵스 정사각21호,8801775715258 ,1,3696 ,8801775715258 ,1
55799037,노란냄비편수20,8803120992420 ,1,5203 ,8803120992420 ,1
91499009,화투일출,8809140449302 ,30,2400 ,8809140449302 ,1
91599247,진공필름0.6 300*400,0 ,1,132 ,0 ,1
5251003,스텐믹싱볼28cm[대흥],8804982356443 ,1,2376 ,8804982356443 ,1
26699005,에어캡단열시트(100*220),8809438680035 ,24,2970 ,8809438680035 ,1
7601005,찜기(접이식)중,8804982354128 ,80,5181 ,8804982354128 ,1
0,TIP-401-1(배1입),0 ,600,194 ,0 ,1
91599171,태방 406-5 체리500g,0 ,450,194 ,0 ,1
91299019,커피담은팜볼1.1kg,8809001254854 ,12,5040 ,8809001254854 ,1
52199008,원예종이컵(신형),8809150607815 ,1,13780 ,8809150607815 ,1
21200015,만능가위,8806382135765 ,1,2370 ,8809008031137 ,1
52122001,아이존 종이밥그릇520(10개입),8807949000090 ,60,1089 ,8807949000090 ,1
52315011,대한키친호일14u*25cm*20m,8808035029117 ,30,2893 ,8808035029117 ,1
0,TIP-304N(사과4구),0 ,300,389 ,0 ,1
29425004,POE장우산 자동투명무지-대,8806302492015 ,1,2250 ,8806302492015 ,1
65148005,리튬 코인건전지 2025 2입,8809275480171 ,1,2780 ,8888021301052 ,1
2199003,삼베주머니(대),8809357183020 ,1,3080 ,8809357183020 ,1
75499119,쿨파프(아텍스),8809434840471 ,10,2730 ,8809434840471 ,1
55799036,노란냄비편수18,8803120992413 ,1,4642 ,8803120992413 ,1
51799007,고무장갑1p(대.소),8809018350068 ,300,1485 ,8809018350068 ,1
30709002,샤워타월(3)클래식29*100,8801235380408 ,1,2255 ,8801235380408 ,1
51889017,오런 에어폼라이트장갑 S,8809013611775 ,1,2350 ,8809013611775 ,1
51331007,로하스 크린장갑 200매,8809243331016 ,20,5137 ,8809243331016 ,1
51699080,포리마(흑)26호,8809233011140 ,1000,87 ,8809233011140 ,1
91599080,태방-402-32m 배3입다이전반/신,8806382142749 ,200,380 ,0 ,1
91599084,태방-405-G5 골드키위5입,8806382142848 ,600,135 ,0 ,1
5299010,세트형믹싱볼 소(균일가),8809035029626 ,12,1600 ,8803733022750 ,1
51699218,포장용기 sb-300,8809064394030 ,200,500 ,8809064394030 ,1
51745008,크린오른쪽하나대,8801252046820 ,10,1100 ,8801252046820 ,1
90999062,쇼핑백 대 (백) 80매,8809021533687 ,30,2943 ,8809021533687 ,1
20244001,실내비 세트[가원],8802183201326 ,1,6050 ,8802183201326 ,1
8578002,알루미늄 소주컵(10매) 60ml,8807487890436 ,1,730 ,8807487890436 ,1
20757002,파워피스톤 압축기[삼정],8804161500704 ,10,4875 ,8804161500704 ,1
35370002,일신 멀티탭 2구5m,8809037140930 ,20,13584 ,8809037140930 ,1
92499161,미니상자,8809016046246 ,1,2890 ,0 ,1
25499003,캉가루액체구두약검정,8801285120504 ,1,3000 ,8801285120504 ,1
91799128,러브데이즈 새부리형 KF-94,8804870003824 ,1,385 ,8809834080026 ,1
2199004,삼베주머니(중),8809357183037 ,1,2310 ,8809357183037 ,1
51345002,크린장갑(어린이용),8806382105157 ,50,1045 ,8801252042211 ,1
31699072,새롬행거,8803614884910 ,10,2310 ,8803614884910 ,1
51445008,지퍼백미니15*10*20,8809215057043 ,30,1220 ,8801252029311 ,1
91601002,왕파리끈끈이,8809045260910 ,200,800 ,8809010518107 ,1
4499009,탱크그릴 중,8806382137226 ,6,19800 ,8806382137226 ,1
30707002,녹차샤워타올 1매[인산],8809104180890 ,1,3322 ,8809104180890 ,1
7445003,면행주2매,8801252060123 ,100,2706 ,8801252060123 ,1
7601006,찜기(접이식)소,8804982354135 ,100,4686 ,8804982354135 ,1
35370001,일신 멀티탭 2구2m,8809037140916 ,20,8210 ,8809037140916 ,1
26657006,사계절문풍지,8804161410379 ,1,1425 ,8804161410379 ,1
52345004,호일15*30*30,8806382103375 ,30,5896 ,8801252053354 ,1
21200008,핸디집게(중),8809242032426 ,1,1650 ,8809008031106 ,1
91799101,글로리 부리형마스크 블랙 kf94,8809126288468 ,1,385 ,8809990221813 ,1
35370006,일신 멀티탭 4구5m,8809037142668 ,20,17556 ,8809037142668 ,1
16714009,애런 구름 욕실화,8809492061030 ,10,5775 ,8809492061030 ,1
30646001,마사지때밀이 타올 5매[송월],8801346000165 ,1,2794 ,8801346000165 ,1
90599364,크루진 마늘가위,8809329757402 ,10,1725 ,8809329757402 ,1
40201009,A4규격봉투(10P),8809000310292 ,400,450 ,8809000310292 ,1
91799092,KF94블랙 케어플마스크,2100001150761 ,1,250 ,8809735240000 ,1
52101011,750cc(50입) 종이그릇,8806382146846 ,20,4210 ,8806382146846 ,1
40201003,모조지 4P,8809000270121 ,50,1496 ,8809000270121 ,1
36599043,(기획)필립스2관형광등36W에션셜(주광색),8718696525432 ,20,6480 ,8718696525432 ,1
61099050,사니젠 스프레이 소독제 500ml,8804840000204 ,20,4400 ,8804850011672 ,1
50499003,라이타가스,8809096845098 ,50,1540 ,8801551103019 ,1
26613001,문풍지,8802749813406 ,50,1210 ,8807150700031 ,1
63031081,리스테린액후레쉬버스트 750ml,8806104210688 ,12,6558 ,8806104210688 ,1
92499070,타올12무지1P(비닐),8809150609833 ,1,3890 ,8809150609833 ,1
51145009,크린롤백35*45*500매,8806382105133 ,9,10934 ,8801252025139 ,1
65101007,에너자이저맥스9V,8809243331245 ,12,3831 ,8888021200171 ,1
92220001,사탕수수 원당 1kg,8809236370244 ,12,3784 ,8809236370244 ,1
2145002,크린다시백중,8801252280200 ,20,3300 ,8801252280200 ,1
16771002,F(플라워)EVA욕실화,8809306482495 ,1,4130 ,8809306482495 ,1
75499092,화롯불 발난로 핫팩,8809335670115 ,1,792 ,8809335670115 ,1
51799030,하얀손 콤비고무장갑 3켤레_(대),8809018352703 ,50,4140 ,8809018352703 ,1
36527020,번개표 컴팩트전구 15W 1입(주광색),8804656127386 ,5,4235 ,8804656127386 ,1
7445002,면행주1매,8801252060116 ,200,1441 ,8801252060116 ,1
90999027,배추봉투(80*100)50장,8803583546338 ,1,8200 ,0 ,1
701002,대흥건지기(A형)대,8804982351332 ,1,2343 ,8804982351332 ,1
36599037,남영 전구식형광램프 11w 주광,8806382124981 ,1,2288 ,8802983225836 ,1
91599225,진공필름0.5 400*500,0 ,1,187 ,0 ,1
27301009,해피존방글바지걸이3P,8803190781672 ,15,1760 ,8803190781672 ,1
30801002,로베르타올,2100000327515 ,1,5130 ,8809064178180 ,1
7212401,제로스크레치 수세미 2입 [3M],8806080000877 ,24,2480 ,8806080000877 ,1
50799016,유니랩가정용300*50,8801222201044 ,50,2420 ,8801222201044 ,1
16771003,C(막힘)EVA욕실화,8809306482532 ,1,4130 ,8809306482532 ,1
7445004,면행주3매,8801252060130 ,100,3520 ,8801252060130 ,1
21200007,핸디집게(특대),8806382123298 ,1,2460 ,8809008031304 ,1
7224007,제로스크래치 천연펄프수세미 1입 [3M],8806080000945 ,50,1940 ,8806080000945 ,1
31699078,소품행거 잎새,8803614884804 ,20,1320 ,8803614884804 ,1
35370019,일신 멀티탭 스위치3구T형,8809037142804 ,30,5043 ,8809037142804 ,1
10139045,바이오킵스 원형21호,8801775715449 ,12,2849 ,8801775715449 ,1
5899002,씽크대걸름망 대,2100032188740 ,1,451 ,8804279000400 ,1
499001,생즙강판,8803190782402 ,1,2090 ,8807959001353 ,1
91599062,투명용기 DA-309,8809178168053 ,500,212 ,8809178168053 ,1
28299099,진공필름 0.7 250*350,0 ,1,87 ,0 ,1
91599172,태방 407-2 아보가도2입,0 ,500,141 ,0 ,1
91599014,당근C-56,2100031830978 ,2500,142 ,8809203720447 ,1
20222222,썬연료 번들,2100001112622 ,7,5005 ,0 ,1
1699001,깔대기 대(scs),2100001148515 ,1,1100 ,8809008033537 ,1
51914022,오뎅 꼬지(대) 100p,8809042097861 ,20,1947 ,8809042097861 ,1
51889005,오런 멀티장갑(중) 1p,8809013611539 ,1,1001 ,8809013611539 ,1
20105002,스위퍼키트(리필),8801230122065 ,1,3950 ,8801230122065 ,1
16383001,워터세이빙 메탈호스 1.5m,8809309290578 ,1,6100 ,8809309290578 ,1
9249909,채반(왕대),8809275480928 ,1,2860 ,0 ,1
11528231,컴배트타케트 바퀴용12p,8809004778135 ,1,10461 ,8809004778135 ,1
